media_channel,advertiser_name,document_number,service_date,invoice_date,invoice_number,media_provider_name,vendor_name,invoice_amount,expense_catagory,business_unit,location,department,expense_code,invoiced_clicks
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,2/13/19,2/18/19,MED-1338,RealGood Interactive Media Inc.,Googly Ads,47766,PASS -THROUGH MEDIA,7016,82337,6056,79010,47138
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,2/13/19,2/18/19,MED-6158,RealGood Interactive Media Inc.,Baja Vista,90803,PASS -THROUGH MEDIA,7016,82337,6056,79010,310058
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,2/13/19,2/18/19,MED-7911,RealGood Interactive Media Inc.,Googly Ads,27215,PASS -THROUGH MEDIA,7016,30000,7504,79010,28302
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,2/13/19,2/18/19,MED-2610,RealGood Interactive Media Inc.,Baja Vista,53822,PASS -THROUGH MEDIA,7016,30000,7504,79010,237738
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,2/14/19,2/19/19,MED-5759,RealGood Interactive Media Inc.,Googly Ads,94483,PASS -THROUGH MEDIA,7016,82337,6056,79010,113068
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,2/14/19,2/21/19,MED-5357,RealGood Interactive Media Inc.,Baja Vista,19044,PASS -THROUGH MEDIA,7016,82337,6056,79010,67979
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,2/14/19,2/22/19,MED-6011,RealGood Interactive Media Inc.,Googly Ads,12241,PASS -THROUGH MEDIA,7016,30000,7504,79010,11141
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,2/14/19,2/22/19,MED-9908,RealGood Interactive Media Inc.,Baja Vista,42924,PASS -THROUGH MEDIA,7016,30000,7504,79010,104551
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,2/15/19,2/22/19,MED-6609,Critical Point Social Media Agency,Spacebook,96135,PASS -THROUGH MEDIA,2808,28101,6056,79010,44147
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,2/15/19,2/23/19,MED-9107,Critical Point Social Media Agency,Spacebook,70658,PASS -THROUGH MEDIA,2808,28101,6056,79010,37411
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,2/15/19,2/24/19,MED-9321,RealGood Interactive Media Inc.,Googly Ads,18816,PASS -THROUGH MEDIA,7016,82337,6056,79010,11049
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,2/16/19,2/24/19,MED-5799,RealGood Interactive Media Inc.,Baja Vista,6727,PASS -THROUGH MEDIA,7016,82337,6056,79010,12505
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,2/17/19,2/24/19,MED-5237,RealGood Interactive Media Inc.,Googly Ads,78889,PASS -THROUGH MEDIA,7016,30000,7504,79010,54202
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,2/17/19,2/24/19,MED-4496,RealGood Interactive Media Inc.,Baja Vista,13135,PASS -THROUGH MEDIA,7016,30000,7504,79010,75756
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,2/18/19,2/25/19,MED-9357,RealGood Interactive Media Inc.,Googly Ads,6077,PASS -THROUGH MEDIA,2808,28101,6063,79025,6242
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,2/18/19,2/25/19,MED-1534,RealGood Interactive Media Inc.,Baja Vista,66440,PASS -THROUGH MEDIA,2808,28101,6063,79025,113615
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,2/18/19,2/25/19,MED-8155,RealGood Interactive Media Inc.,Googly Ads,61329,PASS -THROUGH MEDIA,7016,82337,6056,79010,41463
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,2/19/19,2/25/19,MED-1193,RealGood Interactive Media Inc.,Baja Vista,59801,PASS -THROUGH MEDIA,7016,82337,6056,79010,104626
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,2/19/19,2/26/19,MED-8800,RealGood Interactive Media Inc.,Googly Ads,50321,PASS -THROUGH MEDIA,7016,30000,7504,79010,30217
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,2/19/19,2/26/19,MED-5572,RealGood Interactive Media Inc.,Baja Vista,16201,PASS -THROUGH MEDIA,7016,30000,7504,79010,108597
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,2/19/19,2/26/19,MED-7841,RealGood Interactive Media Inc.,Zing,86697,PASS -THROUGH MEDIA,7016,30024,6063,79010,524214
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,2/20/19,2/26/19,MED-4227,RealGood Interactive Media Inc.,Baja Vista,68997,PASS -THROUGH MEDIA,7016,30024,6063,79010,143474
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,2/20/19,2/26/19,MED-7165,RealGood Interactive Media Inc.,Zing,5177,PASS -THROUGH MEDIA,7016,82337,5965,79010,10909
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,2/21/19,2/26/19,MED-8662,RealGood Interactive Media Inc.,Baja Vista,50766,PASS -THROUGH MEDIA,7016,82337,5965,79010,85818
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,2/21/19,2/27/19,MED-8415,RealGood Interactive Media Inc.,Zing,60435,PASS -THROUGH MEDIA,7016,20002,5938,79010,152405
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,2/21/19,2/27/19,MED-9211,RealGood Interactive Media Inc.,Baja Vista,97565,PASS -THROUGH MEDIA,7016,20002,5938,79010,214816
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,2/21/19,2/28/19,MED-3564,RealGood Interactive Media Inc.,Zing,40110,PASS -THROUGH MEDIA,7016,30024,6063,79010,189733
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,2/21/19,2/28/19,MED-2167,RealGood Interactive Media Inc.,Baja Vista,17328,PASS -THROUGH MEDIA,7016,30024,6063,79010,43913
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,2/21/19,3/1/19,MED-5013,RealGood Interactive Media Inc.,Zing,47120,PASS -THROUGH MEDIA,7016,82337,6063,79005,401899
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,2/22/19,3/1/19,MED-4638,RealGood Interactive Media Inc.,Baja Vista,29018,PASS -THROUGH MEDIA,7016,82337,6063,79005,80227
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,2/22/19,3/2/19,MED-6457,RealGood Interactive Media Inc.,Zing,99109,PASS -THROUGH MEDIA,7016,82337,5965,79010,448135
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,2/23/19,3/2/19,MED-1718,Critical Point Social Media Agency,Spacebook,59257,PASS -THROUGH MEDIA,7016,82337,5965,79010,27547
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,2/23/19,3/2/19,MED-8905,RealGood Interactive Media Inc.,Zing,84395,PASS -THROUGH MEDIA,7016,82337,5938,79010,301887
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,2/24/19,3/3/19,MED-4039,RealGood Interactive Media Inc.,Baja Vista,34003,PASS -THROUGH MEDIA,7016,82337,5938,79010,91996
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,2/24/19,3/4/19,MED-9959,RealGood Interactive Media Inc.,Zing,22674,PASS -THROUGH MEDIA,7016,82337,6063,79010,55280
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,2/24/19,3/4/19,MED-8197,Critical Point Social Media Agency,Spacebook,77956,PASS -THROUGH MEDIA,7016,82337,6063,79010,79224
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,2/25/19,3/4/19,MED-4047,Critical Point Social Media Agency,Spacebook,52236,PASS -THROUGH MEDIA,1808,18801,6063,79005,45783
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,2/25/19,3/5/19,MED-9780,RealGood Interactive Media Inc.,Baja Vista,11211,PASS -THROUGH MEDIA,1808,18801,6063,79005,74283
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,2/25/19,3/5/19,MED-2694,RealGood Interactive Media Inc.,Zing,68253,PASS -THROUGH MEDIA,7016,82337,6056,79010,183291
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,2/26/19,3/5/19,MED-6247,RealGood Interactive Media Inc.,Baja Vista,61087,PASS -THROUGH MEDIA,7016,82337,6056,79010,252918
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,2/27/19,3/5/19,MED-3541,RealGood Interactive Media Inc.,Zing,88432,PASS -THROUGH MEDIA,7016,30000,7504,79010,169213
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,2/27/19,3/6/19,MED-9328,RealGood Interactive Media Inc.,Baja Vista,44866,PASS -THROUGH MEDIA,7016,30000,7504,79010,99082
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,2/27/19,3/6/19,MED-7993,RealGood Interactive Media Inc.,Zing,66833,PASS -THROUGH MEDIA,1808,18801,6063,79010,189215
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,2/28/19,3/6/19,MED-7066,RealGood Interactive Media Inc.,Baja Vista,70586,PASS -THROUGH MEDIA,1808,18801,6063,79010,275769
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,3/1/19,3/6/19,MED-5870,RealGood Interactive Media Inc.,Zing,13958,PASS -THROUGH MEDIA,7016,82337,6056,79010,118561
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,3/1/19,3/6/19,MED-1819,RealGood Interactive Media Inc.,Baja Vista,70163,PASS -THROUGH MEDIA,7016,82337,6056,79010,156436
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,3/1/19,3/7/19,MED-8038,Critical Point Social Media Agency,Spacebook,30854,PASS -THROUGH MEDIA,7016,30000,7504,79010,18363
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,3/2/19,3/7/19,MED-3351,RealGood Interactive Media Inc.,Baja Vista,40359,PASS -THROUGH MEDIA,7016,30000,7504,79010,72496
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,3/2/19,3/8/19,MED-1325,RealGood Interactive Media Inc.,Zing,19928,PASS -THROUGH MEDIA,7016,82337,6056,79010,37014
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,3/3/19,3/8/19,MED-3924,RealGood Interactive Media Inc.,Baja Vista,91254,PASS -THROUGH MEDIA,7016,82337,6056,79010,200579
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,3/3/19,3/8/19,MED-1059,RealGood Interactive Media Inc.,Zing,47341,PASS -THROUGH MEDIA,7016,30000,7504,79010,260177
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,3/4/19,3/9/19,MED-7293,Critical Point Social Media Agency,Spacebook,76044,PASS -THROUGH MEDIA,7016,30000,7504,79010,29226
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,3/4/19,3/10/19,MED-2819,RealGood Interactive Media Inc.,Zing,78739,PASS -THROUGH MEDIA,2808,28101,6056,79010,191239
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,3/5/19,3/10/19,MED-1488,RealGood Interactive Media Inc.,Baja Vista,46345,PASS -THROUGH MEDIA,2808,28101,6056,79010,149700
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,3/5/19,3/10/19,MED-1503,RealGood Interactive Media Inc.,Zing,24502,PASS -THROUGH MEDIA,7016,82337,6056,79010,43044
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,3/5/19,3/10/19,MED-1650,RealGood Interactive Media Inc.,Baja Vista,80065,PASS -THROUGH MEDIA,7016,82337,6056,79010,194198
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,3/5/19,3/12/19,MED-9306,RealGood Interactive Media Inc.,Zing,7976,PASS -THROUGH MEDIA,7016,30000,7504,79010,61935
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,3/5/19,3/12/19,MED-7904,Critical Point Social Media Agency,Spacebook,12369,PASS -THROUGH MEDIA,7016,30000,7504,79010,6440
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,3/6/19,3/12/19,MED-7044,RealGood Interactive Media Inc.,Zing,36004,PASS -THROUGH MEDIA,2808,28101,6063,79025,144704
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,3/6/19,3/12/19,MED-6570,RealGood Interactive Media Inc.,Baja Vista,64178,PASS -THROUGH MEDIA,2808,28101,6063,79025,419245
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,3/6/19,3/13/19,MED-9145,RealGood Interactive Media Inc.,Zing,49267,PASS -THROUGH MEDIA,7016,82337,6056,79010,101445
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,3/7/19,3/13/19,MED-3132,Critical Point Social Media Agency,Spacebook,38752,PASS -THROUGH MEDIA,7016,82337,6056,79010,28124
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,3/7/19,3/13/19,MED-2692,RealGood Interactive Media Inc.,Zing,48886,PASS -THROUGH MEDIA,7016,30000,7504,79010,106491
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,3/7/19,3/14/19,MED-6272,RealGood Interactive Media Inc.,Baja Vista,54267,PASS -THROUGH MEDIA,7016,30000,7504,79010,422280
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,3/8/19,3/15/19,MED-6106,RealGood Interactive Media Inc.,AlphaBeta,53255,PASS -THROUGH MEDIA,7016,82337,5938,79010,94256
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,3/8/19,3/15/19,MED-5599,RealGood Interactive Media Inc.,AlphaBeta,43492,PASS -THROUGH MEDIA,7016,20002,5938,79010,339365
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,3/8/19,3/15/19,MED-8407,RealGood Interactive Media Inc.,AlphaBeta,46930,PASS -THROUGH MEDIA,7016,30000,7504,79010,79995
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,3/8/19,3/15/19,MED-1262,RealGood Interactive Media Inc.,AlphaBeta,45802,PASS -THROUGH MEDIA,7016,30000,7504,79010,77609
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,3/9/19,3/16/19,MED-3140,RealGood Interactive Media Inc.,AlphaBeta,17554,PASS -THROUGH MEDIA,7016,30000,7504,79010,119788
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,3/9/19,3/16/19,MED-8806,RealGood Interactive Media Inc.,AlphaBeta,25494,PASS -THROUGH MEDIA,7016,30000,7504,79010,93446
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,3/9/19,3/16/19,MED-3144,RealGood Interactive Media Inc.,AlphaBeta,51876,PASS -THROUGH MEDIA,7016,30000,7504,79010,92187
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,3/10/19,3/17/19,MED-5914,RealGood Interactive Media Inc.,Googly Ads,30065,PASS -THROUGH MEDIA,7016,30024,6063,79010,18955
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,3/10/19,3/17/19,MED-2708,RealGood Interactive Media Inc.,Googly Ads,14171,PASS -THROUGH MEDIA,7016,82337,6063,79005,14821
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,3/11/19,3/17/19,MED-7183,RealGood Interactive Media Inc.,Googly Ads,93638,PASS -THROUGH MEDIA,2808,28101,6056,79010,57418
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,3/11/19,3/17/19,MED-2484,RealGood Interactive Media Inc.,Googly Ads,9181,PASS -THROUGH MEDIA,1808,18801,6063,79005,7022
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,3/12/19,3/17/19,MED-8488,RealGood Interactive Media Inc.,Zing,16685,PASS -THROUGH MEDIA,7016,30024,6063,79010,32050
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,3/12/19,3/17/19,MED-1519,Critical Point Social Media Agency,Spacebook,85253,PASS -THROUGH MEDIA,7016,82337,6063,79005,90658
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,3/12/19,3/18/19,MED-9967,RealGood Interactive Media Inc.,Zing,36997,PASS -THROUGH MEDIA,2808,28101,6056,79010,115245
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,3/12/19,3/18/19,MED-2735,RealGood Interactive Media Inc.,Baja Vista,46443,PASS -THROUGH MEDIA,7016,30024,6063,79010,96709
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,3/12/19,3/18/19,MED-3243,RealGood Interactive Media Inc.,Baja Vista,58262,PASS -THROUGH MEDIA,7016,82337,6063,79005,150729
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,3/13/19,3/19/19,MED-7013,RealGood Interactive Media Inc.,Baja Vista,26948,PASS -THROUGH MEDIA,2808,28101,6056,79010,69044
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,3/13/19,3/20/19,MED-3666,RealGood Interactive Media Inc.,Baja Vista,99312,PASS -THROUGH MEDIA,1808,18801,6063,79005,539679
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,3/14/19,3/20/19,MED-1066,RealGood Interactive Media Inc.,Googly Ads,51186,PASS -THROUGH MEDIA,7016,30024,6063,79010,31738
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,3/14/19,3/20/19,MED-9662,Critical Point Social Media Agency,Spacebook,1482,PASS -THROUGH MEDIA,7016,82337,6063,79010,1442
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,3/14/19,3/20/19,MED-8742,RealGood Interactive Media Inc.,Googly Ads,33090,PASS -THROUGH MEDIA,1808,18801,6063,79010,33672
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,3/14/19,3/20/19,MED-2404,RealGood Interactive Media Inc.,Zing,97347,PASS -THROUGH MEDIA,7016,30024,6063,79010,681891
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,3/15/19,3/20/19,MED-1801,Critical Point Social Media Agency,Spacebook,45280,PASS -THROUGH MEDIA,7016,82337,6063,79010,32707
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,3/15/19,3/20/19,MED-7790,RealGood Interactive Media Inc.,Zing,69553,PASS -THROUGH MEDIA,1808,18801,6063,79010,151328
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,3/15/19,3/20/19,MED-6151,RealGood Interactive Media Inc.,Baja Vista,66869,PASS -THROUGH MEDIA,7016,30024,6063,79010,562967
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,3/15/19,3/20/19,MED-2249,Critical Point Social Media Agency,Spacebook,12677,PASS -THROUGH MEDIA,7016,82337,6063,79010,5503
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,3/15/19,3/20/19,MED-9245,Critical Point Social Media Agency,Spacebook,24792,PASS -THROUGH MEDIA,1808,18801,6063,79010,10685
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,3/16/19,3/21/19,MED-6000,RealGood Interactive Media Inc.,Googly Ads,72369,PASS -THROUGH MEDIA,7016,30000,7434,79045,69769
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,3/16/19,3/21/19,MED-7445,RealGood Interactive Media Inc.,Googly Ads,72535,PASS -THROUGH MEDIA,7016,30000,7434,79045,54944
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,3/17/19,3/22/19,MED-7712,RealGood Interactive Media Inc.,Googly Ads,85771,PASS -THROUGH MEDIA,7016,30000,7434,79045,88257
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,3/17/19,3/22/19,MED-6177,RealGood Interactive Media Inc.,Googly Ads,93352,PASS -THROUGH MEDIA,7016,30000,7434,79045,79211
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,3/17/19,3/22/19,MED-4651,RealGood Interactive Media Inc.,Googly Ads,11722,PASS -THROUGH MEDIA,7016,30000,7434,79045,12545
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,3/17/19,3/22/19,MED-5110,RealGood Interactive Media Inc.,Googly Ads,13987,PASS -THROUGH MEDIA,7016,30000,7434,79045,9623
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,3/17/19,3/22/19,MED-2662,RealGood Interactive Media Inc.,Zing,61094,PASS -THROUGH MEDIA,7016,30000,7434,79045,239796
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,3/18/19,3/22/19,MED-6777,RealGood Interactive Media Inc.,Zing,94002,PASS -THROUGH MEDIA,7016,30000,7434,79045,344361
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,3/18/19,3/23/19,MED-4502,RealGood Interactive Media Inc.,Zing,51492,PASS -THROUGH MEDIA,7016,30000,7434,79045,251783
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,3/18/19,3/23/19,MED-6276,RealGood Interactive Media Inc.,Zing,56827,PASS -THROUGH MEDIA,7016,30000,7434,79045,100245
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,3/18/19,3/24/19,MED-8373,RealGood Interactive Media Inc.,Zing,14510,PASS -THROUGH MEDIA,7016,30000,7434,79045,40280
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,3/18/19,3/25/19,MED-5034,RealGood Interactive Media Inc.,Zing,20165,PASS -THROUGH MEDIA,7016,30000,7434,79045,45065
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,3/18/19,3/25/19,MED-3551,RealGood Interactive Media Inc.,Baja Vista,85351,PASS -THROUGH MEDIA,7016,30000,7434,79045,732990
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,3/18/19,3/26/19,MED-1439,RealGood Interactive Media Inc.,Baja Vista,66059,PASS -THROUGH MEDIA,7016,30000,7434,79045,144073
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,3/19/19,3/27/19,MED-8654,RealGood Interactive Media Inc.,Baja Vista,50104,PASS -THROUGH MEDIA,7016,30000,7434,79045,130562
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,3/19/19,3/27/19,MED-6890,RealGood Interactive Media Inc.,Baja Vista,79118,PASS -THROUGH MEDIA,7016,30000,7434,79045,167784
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,3/20/19,3/27/19,MED-1118,Critical Point Social Media Agency,Spacebook,41863,PASS -THROUGH MEDIA,7016,30000,7434,79045,27079
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,3/20/19,3/28/19,MED-2946,RealGood Interactive Media Inc.,Baja Vista,36376,PASS -THROUGH MEDIA,7016,30000,7434,79045,205977
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,3/20/19,3/28/19,MED-2241,RealGood Interactive Media Inc.,Googly Ads,20886,PASS -THROUGH MEDIA,7016,82337,5965,79010,20197
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,3/20/19,3/29/19,MED-2691,RealGood Interactive Media Inc.,Googly Ads,41866,PASS -THROUGH MEDIA,7016,82337,6056,79010,34382
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,3/21/19,3/29/19,MED-5900,RealGood Interactive Media Inc.,Zing,11425,PASS -THROUGH MEDIA,7016,82337,5965,79010,37263
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,3/21/19,3/29/19,MED-4469,RealGood Interactive Media Inc.,Zing,3831,PASS -THROUGH MEDIA,7016,82337,6056,79010,6746
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,3/21/19,3/29/19,MED-7938,RealGood Interactive Media Inc.,Baja Vista,59792,PASS -THROUGH MEDIA,7016,82337,5965,79010,237734
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,3/21/19,3/29/19,MED-5852,RealGood Interactive Media Inc.,Baja Vista,7353,PASS -THROUGH MEDIA,7016,82337,6056,79010,17325
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,3/21/19,3/29/19,MED-2592,RealGood Interactive Media Inc.,Googly Ads,59124,PASS -THROUGH MEDIA,7016,20002,5938,79010,51438
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,3/23/19,3/29/19,MED-9930,RealGood Interactive Media Inc.,Googly Ads,98603,PASS -THROUGH MEDIA,7016,82337,5938,79010,67183
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,3/23/19,3/30/19,MED-3849,RealGood Interactive Media Inc.,Googly Ads,59996,PASS -THROUGH MEDIA,7016,30000,7504,79010,50539
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,3/23/19,3/31/19,MED-2071,RealGood Interactive Media Inc.,Googly Ads,92259,PASS -THROUGH MEDIA,7016,30000,7504,79010,56967
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,3/24/19,3/31/19,MED-4047,Critical Point Social Media Agency,Spacebook,87146,PASS -THROUGH MEDIA,7016,30000,7504,79010,71165
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,3/25/19,3/31/19,MED-7935,RealGood Interactive Media Inc.,Googly Ads,20183,PASS -THROUGH MEDIA,7016,30000,7504,79010,17108
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,3/25/19,3/31/19,MED-4290,RealGood Interactive Media Inc.,Googly Ads,27159,PASS -THROUGH MEDIA,7016,30000,7504,79010,19751
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,3/25/19,3/31/19,MED-6702,RealGood Interactive Media Inc.,Zing,75041,PASS -THROUGH MEDIA,7016,20002,5938,79010,491093
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,3/25/19,3/31/19,MED-8202,RealGood Interactive Media Inc.,Zing,31497,PASS -THROUGH MEDIA,7016,82337,5938,79010,86569
