media_channel,advertiser_name,document_number,service_date,invoice_date,invoice_number,media_provider_name,vendor_name,invoice_amount,expense_catagory,business_unit,location,department,expense_code,invoiced_clicks
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/21/20,6/27/20,MED-3740,RealGood Interactive Media Inc.,Ads180,34223,PASS -THROUGH MEDIA,7016,82337,6056,79010,166031
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/21/20,6/27/20,MED-8993,RealGood Interactive Media Inc.,Googly Ads,81313,PASS -THROUGH MEDIA,7016,20002,5938,79010,88084
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,6/21/20,6/27/20,MED-2548,RealGood Interactive Media Inc.,Googly Ads,6620,PASS -THROUGH MEDIA,7016,82337,5938,79010,4086
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,6/22/20,6/28/20,MED-5860,RealGood Interactive Media Inc.,Googly Ads,50191,PASS -THROUGH MEDIA,7016,30000,7504,79010,37141
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/22/20,6/28/20,MED-5587,RealGood Interactive Media Inc.,Googly Ads,85433,PASS -THROUGH MEDIA,7016,30000,7504,79010,59763
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/22/20,6/28/20,MED-2226,RealGood Interactive Media Inc.,Googly Ads,15016,PASS -THROUGH MEDIA,7016,30000,7504,79010,9487
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/23/20,6/29/20,MED-8348,RealGood Interactive Media Inc.,Googly Ads,75849,PASS -THROUGH MEDIA,7016,30000,7504,79010,55936
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/23/20,6/29/20,MED-2533,RealGood Interactive Media Inc.,Googly Ads,95393,PASS -THROUGH MEDIA,7016,30000,7504,79010,88951
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/24/20,6/29/20,MED-5494,RealGood Interactive Media Inc.,Zing,86552,PASS -THROUGH MEDIA,7016,20002,5938,79010,153021
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/24/20,6/29/20,MED-4287,RealGood Interactive Media Inc.,Zing,85360,PASS -THROUGH MEDIA,7016,82337,5938,79010,240609
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/24/20,6/30/20,MED-6680,Critical Point Social Media Agency,Spacebook,38875,PASS -THROUGH MEDIA,7016,30000,7504,79010,18161
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/25/20,6/30/20,MED-5798,Critical Point Social Media Agency,Spacebook,44867,PASS -THROUGH MEDIA,7016,30000,7504,79010,22147
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/25/20,7/2/20,MED-3720,RealGood Interactive Media Inc.,Zing,26862,PASS -THROUGH MEDIA,7016,30000,7504,79010,109023
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/25/20,7/2/20,MED-5528,RealGood Interactive Media Inc.,Zing,66600,PASS -THROUGH MEDIA,7016,30000,7504,79010,126898
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/26/20,7/2/20,MED-9273,RealGood Interactive Media Inc.,Zing,29056,PASS -THROUGH MEDIA,7016,30000,7504,79010,63304
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/26/20,7/3/20,MED-7158,RealGood Interactive Media Inc.,Ads180,5944,PASS -THROUGH MEDIA,7016,20002,5938,79010,14663
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,6/27/20,7/4/20,MED-1315,RealGood Interactive Media Inc.,Ads180,68450,PASS -THROUGH MEDIA,7016,82337,5938,79010,201081
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/27/20,7/4/20,MED-4551,RealGood Interactive Media Inc.,Ads180,33492,PASS -THROUGH MEDIA,7016,30000,7504,79010,330076
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/28/20,7/4/20,MED-5944,RealGood Interactive Media Inc.,Ads180,34659,PASS -THROUGH MEDIA,7016,30000,7504,79010,65378
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/28/20,7/4/20,MED-7871,RealGood Interactive Media Inc.,Ads180,14808,PASS -THROUGH MEDIA,7016,30000,7504,79010,40470
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,6/28/20,7/5/20,MED-6362,RealGood Interactive Media Inc.,Ads180,19407,PASS -THROUGH MEDIA,7016,30000,7504,79010,67498
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/29/20,7/5/20,MED-5656,Critical Point Social Media Agency,Spacebook,58886,PASS -THROUGH MEDIA,7016,30000,7504,79010,24738
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/29/20,7/7/20,MED-4202,RealGood Interactive Media Inc.,AlphaBeta,99604,PASS -THROUGH MEDIA,7016,20002,5938,79010,169391
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/29/20,7/7/20,MED-6947,Critical Point Social Media Agency,Spacebook,84443,PASS -THROUGH MEDIA,7016,82337,5938,79010,50790
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/30/20,7/8/20,MED-6763,Critical Point Social Media Agency,Spacebook,75434,PASS -THROUGH MEDIA,7016,30000,7504,79010,31102
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,6/30/20,7/8/20,MED-5235,RealGood Interactive Media Inc.,AlphaBeta,23764,PASS -THROUGH MEDIA,7016,30000,7504,79010,133511
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/30/20,7/9/20,MED-7529,RealGood Interactive Media Inc.,AlphaBeta,55982,PASS -THROUGH MEDIA,7016,30000,7504,79010,177192
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/30/20,7/9/20,MED-6711,Critical Point Social Media Agency,Spacebook,98020,PASS -THROUGH MEDIA,7016,30000,7504,79010,54262
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/1/20,7/9/20,MED-7542,RealGood Interactive Media Inc.,Googly Ads,91146,PASS -THROUGH MEDIA,7016,82337,6061,79010,51281
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,7/2/20,7/10/20,MED-1203,RealGood Interactive Media Inc.,Googly Ads,74427,PASS -THROUGH MEDIA,1808,18801,6067,79010,71922
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/3/20,7/10/20,MED-8812,RealGood Interactive Media Inc.,Zing,97947,PASS -THROUGH MEDIA,7016,82337,6061,79010,189797
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,7/4/20,7/10/20,MED-6358,RealGood Interactive Media Inc.,Zing,86231,PASS -THROUGH MEDIA,1808,18801,6067,79010,166371
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,7/4/20,7/11/20,MED-7452,RealGood Interactive Media Inc.,Ads180,29440,PASS -THROUGH MEDIA,7016,82337,6061,79010,287211
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/4/20,7/11/20,MED-8686,RealGood Interactive Media Inc.,Ads180,73282,PASS -THROUGH MEDIA,1808,18801,6067,79010,416432
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,7/5/20,7/11/20,MED-7303,RealGood Interactive Media Inc.,Googly Ads,45557,PASS -THROUGH MEDIA,7016,30024,7453,79010,27051
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,7/5/20,7/11/20,MED-3416,RealGood Interactive Media Inc.,Zing,74790,PASS -THROUGH MEDIA,7016,30024,7453,79010,183324
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,7/5/20,7/13/20,MED-3997,Critical Point Social Media Agency,Spacebook,72429,PASS -THROUGH MEDIA,7016,30024,7453,79010,33471
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,7/6/20,7/13/20,MED-4403,Critical Point Social Media Agency,Spacebook,55777,PASS -THROUGH MEDIA,7016,30000,7504,79010,31579
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,7/7/20,7/14/20,MED-5842,Critical Point Social Media Agency,Spacebook,28778,PASS -THROUGH MEDIA,7016,30000,7504,79010,23211
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,7/7/20,7/14/20,MED-7261,RealGood Interactive Media Inc.,Googly Ads,72829,PASS -THROUGH MEDIA,7016,30024,6063,79010,68903
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,7/7/20,7/14/20,MED-9223,RealGood Interactive Media Inc.,Googly Ads,24874,PASS -THROUGH MEDIA,7016,30024,6063,79010,28631
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/8/20,7/14/20,MED-5748,RealGood Interactive Media Inc.,Googly Ads,40550,PASS -THROUGH MEDIA,7016,82337,5965,79010,24966
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/8/20,7/14/20,MED-9345,RealGood Interactive Media Inc.,Googly Ads,94105,PASS -THROUGH MEDIA,7016,20002,5938,79010,99557
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,7/8/20,7/15/20,MED-1392,Critical Point Social Media Agency,Spacebook,73288,PASS -THROUGH MEDIA,7016,30024,6063,79010,71774
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,7/9/20,7/15/20,MED-9282,Critical Point Social Media Agency,Spacebook,88114,PASS -THROUGH MEDIA,7016,30024,6063,79010,76011
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,7/9/20,7/15/20,MED-5460,RealGood Interactive Media Inc.,Zing,60179,PASS -THROUGH MEDIA,7016,82337,5965,79010,117812
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,7/10/20,7/16/20,MED-6523,RealGood Interactive Media Inc.,Zing,92349,PASS -THROUGH MEDIA,7016,20002,5938,79010,337767
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,7/10/20,7/17/20,MED-7596,RealGood Interactive Media Inc.,Ads180,21430,PASS -THROUGH MEDIA,7016,30024,6063,79010,44538
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,7/11/20,7/17/20,MED-1095,RealGood Interactive Media Inc.,Ads180,16930,PASS -THROUGH MEDIA,7016,30024,6063,79010,29343
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/12/20,7/17/20,MED-4098,RealGood Interactive Media Inc.,Ads180,39226,PASS -THROUGH MEDIA,7016,82337,5965,79010,349061
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/12/20,7/17/20,MED-2094,RealGood Interactive Media Inc.,Ads180,9034,PASS -THROUGH MEDIA,7016,20002,5938,79010,64260
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,7/12/20,7/17/20,MED-6110,Critical Point Social Media Agency,Spacebook,88431,PASS -THROUGH MEDIA,7016,82337,6063,79005,68708
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/12/20,7/17/20,MED-1633,RealGood Interactive Media Inc.,Googly Ads,21196,PASS -THROUGH MEDIA,7016,82337,6063,79010,22465
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,7/12/20,7/18/20,MED-3258,RealGood Interactive Media Inc.,Googly Ads,88574,PASS -THROUGH MEDIA,7016,82337,5965,79010,60663
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/12/20,7/20/20,MED-7311,RealGood Interactive Media Inc.,Googly Ads,30417,PASS -THROUGH MEDIA,7016,82337,5938,79010,36627
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,7/13/20,7/20/20,MED-8210,RealGood Interactive Media Inc.,Zing,99701,PASS -THROUGH MEDIA,7016,82337,6063,79005,791805
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,7/13/20,7/20/20,MED-4789,Critical Point Social Media Agency,Spacebook,23335,PASS -THROUGH MEDIA,7016,82337,6063,79010,9343
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,7/13/20,7/20/20,MED-4224,RealGood Interactive Media Inc.,Zing,2544,PASS -THROUGH MEDIA,7016,82337,5965,79010,22893
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/14/20,7/20/20,MED-1341,RealGood Interactive Media Inc.,Zing,88903,PASS -THROUGH MEDIA,7016,82337,5938,79010,184309
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,7/14/20,7/21/20,MED-2663,RealGood Interactive Media Inc.,Ads180,24298,PASS -THROUGH MEDIA,7016,82337,6063,79005,65109
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/14/20,7/21/20,MED-2243,RealGood Interactive Media Inc.,Ads180,81789,PASS -THROUGH MEDIA,7016,82337,6063,79010,255295
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,7/14/20,7/21/20,MED-4953,RealGood Interactive Media Inc.,Ads180,31738,PASS -THROUGH MEDIA,7016,82337,5965,79010,249039
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/14/20,7/21/20,MED-9089,RealGood Interactive Media Inc.,Ads180,48920,PASS -THROUGH MEDIA,7016,82337,5938,79010,105714
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,7/14/20,7/22/20,MED-8826,RealGood Interactive Media Inc.,Googly Ads,20825,PASS -THROUGH MEDIA,1808,18801,6063,79005,13889
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,7/15/20,7/22/20,MED-6379,RealGood Interactive Media Inc.,Googly Ads,75865,PASS -THROUGH MEDIA,1808,18801,6063,79010,52976
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/15/20,7/24/20,MED-8761,RealGood Interactive Media Inc.,Googly Ads,47921,PASS -THROUGH MEDIA,7016,82337,6056,79010,51086
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/17/20,7/24/20,MED-2401,RealGood Interactive Media Inc.,Googly Ads,93731,PASS -THROUGH MEDIA,7016,30000,7504,79010,90983
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/18/20,7/24/20,MED-8213,RealGood Interactive Media Inc.,Zing,59420,PASS -THROUGH MEDIA,1808,18801,6063,79005,452224
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/18/20,7/25/20,MED-7976,RealGood Interactive Media Inc.,Zing,64271,PASS -THROUGH MEDIA,1808,18801,6063,79010,606429
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/19/20,7/26/20,MED-2169,RealGood Interactive Media Inc.,Zing,11833,PASS -THROUGH MEDIA,7016,82337,6056,79010,78582
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,7/21/20,7/26/20,MED-2438,RealGood Interactive Media Inc.,Zing,11240,PASS -THROUGH MEDIA,7016,30000,7504,79010,32594
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/21/20,7/26/20,MED-2673,RealGood Interactive Media Inc.,Ads180,68815,PASS -THROUGH MEDIA,1808,18801,6063,79005,235984
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/22/20,7/27/20,MED-9799,RealGood Interactive Media Inc.,Ads180,83987,PASS -THROUGH MEDIA,1808,18801,6063,79010,163155
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,7/22/20,7/28/20,MED-6118,RealGood Interactive Media Inc.,Ads180,10414,PASS -THROUGH MEDIA,7016,82337,6056,79010,24168
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,7/23/20,7/28/20,MED-9062,RealGood Interactive Media Inc.,Ads180,86334,PASS -THROUGH MEDIA,7016,30000,7504,79010,682586
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,7/23/20,7/29/20,MED-5589,RealGood Interactive Media Inc.,Googly Ads,31063,PASS -THROUGH MEDIA,7016,82337,6056,79010,21693
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/23/20,7/29/20,MED-2593,RealGood Interactive Media Inc.,Googly Ads,6477,PASS -THROUGH MEDIA,7016,30000,7504,79010,5546
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,7/24/20,7/29/20,MED-2927,RealGood Interactive Media Inc.,Zing,53709,PASS -THROUGH MEDIA,7016,82337,6056,79010,193400
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,7/24/20,7/30/20,MED-5451,RealGood Interactive Media Inc.,Zing,18325,PASS -THROUGH MEDIA,7016,30000,7504,79010,98863
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/24/20,7/30/20,MED-6758,RealGood Interactive Media Inc.,Ads180,12851,PASS -THROUGH MEDIA,7016,82337,6056,79010,36764
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,7/24/20,7/30/20,MED-4299,RealGood Interactive Media Inc.,Ads180,12402,PASS -THROUGH MEDIA,7016,30000,7504,79010,23744
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,7/25/20,7/31/20,MED-5315,RealGood Interactive Media Inc.,Googly Ads,60536,PASS -THROUGH MEDIA,7016,82337,6056,79010,53661
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,7/25/20,7/31/20,MED-3899,RealGood Interactive Media Inc.,Googly Ads,35990,PASS -THROUGH MEDIA,7016,30000,7504,79010,28210
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/25/20,8/1/20,MED-5838,RealGood Interactive Media Inc.,Zing,79152,PASS -THROUGH MEDIA,7016,82337,6056,79010,373755
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/26/20,8/1/20,MED-5640,RealGood Interactive Media Inc.,Zing,64578,PASS -THROUGH MEDIA,7016,30000,7504,79010,281305
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,7/26/20,8/1/20,MED-3962,RealGood Interactive Media Inc.,Ads180,55547,PASS -THROUGH MEDIA,7016,82337,6056,79010,150273
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,7/26/20,8/3/20,MED-3438,Critical Point Social Media Agency,Spacebook,3198,PASS -THROUGH MEDIA,7016,30000,7504,79010,1727
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,7/26/20,8/3/20,MED-5919,RealGood Interactive Media Inc.,Googly Ads,11591,PASS -THROUGH MEDIA,2808,28101,6056,79010,8438
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/28/20,8/3/20,MED-7422,RealGood Interactive Media Inc.,Googly Ads,90280,PASS -THROUGH MEDIA,2808,28101,6063,79025,88965
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/28/20,8/4/20,MED-5776,RealGood Interactive Media Inc.,Googly Ads,40923,PASS -THROUGH MEDIA,7016,82337,6056,79010,42966
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,7/29/20,8/4/20,MED-3794,RealGood Interactive Media Inc.,Googly Ads,19700,PASS -THROUGH MEDIA,7016,30000,7504,79010,14712
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,7/29/20,8/4/20,MED-4983,RealGood Interactive Media Inc.,Zing,18220,PASS -THROUGH MEDIA,2808,28101,6056,79010,148897
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/29/20,8/5/20,MED-4067,RealGood Interactive Media Inc.,Zing,90786,PASS -THROUGH MEDIA,2808,28101,6063,79025,576035
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,7/29/20,8/5/20,MED-9619,RealGood Interactive Media Inc.,Zing,82030,PASS -THROUGH MEDIA,7016,82337,6056,79010,169141
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/29/20,8/5/20,MED-7898,RealGood Interactive Media Inc.,Zing,24331,PASS -THROUGH MEDIA,7016,30000,7504,79010,41736
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,7/30/20,8/5/20,MED-1354,RealGood Interactive Media Inc.,Ads180,67002,PASS -THROUGH MEDIA,2808,28101,6056,79010,330076
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,7/30/20,8/6/20,MED-3257,Critical Point Social Media Agency,Spacebook,53506,PASS -THROUGH MEDIA,2808,28101,6063,79025,25477
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/31/20,8/6/20,MED-5465,RealGood Interactive Media Inc.,Ads180,34917,PASS -THROUGH MEDIA,7016,82337,6056,79010,241594
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,7/31/20,8/7/20,MED-1856,RealGood Interactive Media Inc.,Ads180,53374,PASS -THROUGH MEDIA,7016,30000,7504,79010,119817
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,8/1/20,8/7/20,MED-1995,RealGood Interactive Media Inc.,Googly Ads,43590,PASS -THROUGH MEDIA,7016,82337,6056,79010,32665
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,8/1/20,8/8/20,MED-5715,RealGood Interactive Media Inc.,Googly Ads,78137,PASS -THROUGH MEDIA,7016,30000,7504,79010,53521
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,8/1/20,8/8/20,MED-2434,RealGood Interactive Media Inc.,Zing,21064,PASS -THROUGH MEDIA,7016,82337,6056,79010,47892
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,8/1/20,8/8/20,MED-2582,Critical Point Social Media Agency,Spacebook,50354,PASS -THROUGH MEDIA,7016,30000,7504,79010,26229
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,8/2/20,8/8/20,MED-2067,RealGood Interactive Media Inc.,Ads180,60059,PASS -THROUGH MEDIA,7016,82337,6056,79010,394737
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,8/2/20,8/9/20,MED-6706,RealGood Interactive Media Inc.,Ads180,90773,PASS -THROUGH MEDIA,7016,30000,7504,79010,392130
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,8/2/20,8/9/20,MED-6541,RealGood Interactive Media Inc.,AlphaBeta,41800,PASS -THROUGH MEDIA,7016,82337,6056,79010,81782
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,8/2/20,8/9/20,MED-1926,RealGood Interactive Media Inc.,AlphaBeta,61316,PASS -THROUGH MEDIA,7016,82337,6056,79010,484303
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,8/2/20,8/9/20,MED-1994,RealGood Interactive Media Inc.,AlphaBeta,44755,PASS -THROUGH MEDIA,7016,82337,6056,79010,79602
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,8/3/20,8/9/20,MED-1326,RealGood Interactive Media Inc.,AlphaBeta,14453,PASS -THROUGH MEDIA,7016,82337,6056,79010,50915
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,8/3/20,8/10/20,MED-8410,RealGood Interactive Media Inc.,AlphaBeta,83310,PASS -THROUGH MEDIA,7016,82337,6056,79010,291936
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,8/3/20,8/10/20,MED-3165,RealGood Interactive Media Inc.,Googly Ads,19738,PASS -THROUGH MEDIA,7016,82337,6056,79010,15213
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,8/3/20,8/10/20,MED-5437,Critical Point Social Media Agency,Spacebook,72916,PASS -THROUGH MEDIA,7016,82337,6056,79010,31232
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,8/4/20,8/10/20,MED-3555,RealGood Interactive Media Inc.,Ads180,91354,PASS -THROUGH MEDIA,7016,82337,6056,79010,186739
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,8/5/20,8/10/20,MED-7950,RealGood Interactive Media Inc.,Googly Ads,66869,PASS -THROUGH MEDIA,7016,30000,7504,79010,42900
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,8/5/20,8/12/20,MED-3769,RealGood Interactive Media Inc.,Zing,5314,PASS -THROUGH MEDIA,7016,30000,7504,79010,48268
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,8/5/20,8/12/20,MED-6570,RealGood Interactive Media Inc.,Ads180,40476,PASS -THROUGH MEDIA,7016,30000,7504,79010,134245
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,8/5/20,8/12/20,MED-6429,RealGood Interactive Media Inc.,Googly Ads,90717,PASS -THROUGH MEDIA,7016,30000,7504,79010,59343
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,8/6/20,8/12/20,MED-9287,RealGood Interactive Media Inc.,Zing,43396,PASS -THROUGH MEDIA,7016,30000,7504,79010,162351
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,8/7/20,8/12/20,MED-2283,RealGood Interactive Media Inc.,Ads180,73778,PASS -THROUGH MEDIA,7016,30000,7504,79010,485777
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,8/7/20,8/13/20,MED-4191,RealGood Interactive Media Inc.,Googly Ads,54762,PASS -THROUGH MEDIA,7016,30000,7504,79010,46478
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,8/7/20,8/14/20,MED-3930,RealGood Interactive Media Inc.,Zing,67445,PASS -THROUGH MEDIA,7016,30000,7504,79010,173863
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,8/7/20,8/14/20,MED-4220,RealGood Interactive Media Inc.,Ads180,40068,PASS -THROUGH MEDIA,7016,30000,7504,79010,131258
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,8/8/20,8/14/20,MED-1281,RealGood Interactive Media Inc.,Googly Ads,35385,PASS -THROUGH MEDIA,7016,30000,7504,79010,23589
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,8/8/20,8/14/20,MED-5217,RealGood Interactive Media Inc.,Zing,8727,PASS -THROUGH MEDIA,7016,30000,7504,79010,54964
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,8/8/20,8/14/20,MED-7727,RealGood Interactive Media Inc.,Ads180,51969,PASS -THROUGH MEDIA,7016,30000,7504,79010,192435
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,8/8/20,8/15/20,MED-2985,RealGood Interactive Media Inc.,Googly Ads,78625,PASS -THROUGH MEDIA,7016,30024,6063,79010,63229
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,8/8/20,8/15/20,MED-9004,RealGood Interactive Media Inc.,Googly Ads,75776,PASS -THROUGH MEDIA,7016,82337,6063,79005,88858
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,8/8/20,8/15/20,MED-1836,RealGood Interactive Media Inc.,Googly Ads,11217,PASS -THROUGH MEDIA,2808,28101,6056,79010,8868
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,8/8/20,8/16/20,MED-7354,Critical Point Social Media Agency,Spacebook,85977,PASS -THROUGH MEDIA,1808,18801,6063,79005,49584
